time_ns,LNA_P,LNA_N,Mixer_IF_P,Mixer_IF_N,IFA_P,IFA_N,VGA_P,VGA_N
25.1705918,0.887822796,0.88750517,0.85076479,0.844853336,2.75068267,2.85368615,1.45585866,1.26363491
25.270591800000002,0.886409831,0.888132995,0.843557848,0.837166909,2.7489014,2.85215043,1.45449362,1.26340178
25.370591800000003,0.888455493,0.887705857,0.838666889,0.832721117,2.74851455,2.85189722,1.45480551,1.26432874
25.470591799999998,0.887816906,0.886555715,0.852737223,0.846628113,2.75052166,2.85394861,1.45339692,1.2653152
25.5705918,0.887062822,0.888589683,0.835088213,0.828883035,2.7476102,2.85100357,1.45049016,1.2677417
25.6705918,0.887512283,0.887829912,0.850571834,0.844798081,2.75046181,2.85381997,1.44912545,1.27034604
25.7705918,0.8881287,0.88640528,0.843618263,0.837363669,2.74872682,2.85231449,1.44768589,1.27018709
25.8705918,0.88770739,0.88845712,0.838484713,0.832672447,2.74829932,2.85201937,1.44811252,1.27098692
25.9705918,0.886558252,0.887819624,0.852733597,0.846763274,2.75032227,2.85412606,1.44727986,1.27141765
26.070591800000003,0.888583142,0.887056127,0.835059967,0.828989509,2.74740124,2.85117041,1.44462826,1.27357005
26.1705918,0.887837319,0.8875196,0.85036826,0.844731949,2.75024504,2.85395751,1.44320327,1.27624589
26.2705918,0.88640085,0.888124524,0.843678913,0.837560967,2.74856102,2.85247558,1.4415485,1.27630448
26.3705918,0.888458653,0.887708828,0.838303756,0.83262528,2.74809534,2.85213606,1.44199398,1.27707253
26.4705918,0.887822396,0.886560851,0.85272589,0.846894078,2.75015453,2.85427733,1.44129177,1.2773948
26.5705918,0.887049378,0.888576551,0.835032722,0.829097116,2.74722716,2.85130808,1.43870945,1.27945744
26.6705918,0.887526256,0.887844081,0.850185024,0.844686895,2.75005683,2.85406718,1.43728541,1.28214422
26.770591800000002,0.88812018,0.886396257,0.843744352,0.837763342,2.74841602,2.85262057,1.43568607,1.28214832
26.8705918,0.887710154,0.888460077,0.838125258,0.83258084,2.74790808,2.85224112,1.43625536,1.28277957
26.9705918,0.886563458,0.887825137,0.852723613,0.847031214,2.74999559,2.85442297,1.43574228,1.28293456
27.0705918,0.888569856,0.887042522,0.835010694,0.829210307,2.74705604,2.85144811,1.43350937,1.28462747
27.1705918,0.887850719,0.887532796,0.849996916,0.844637436,2.74986853,2.85418089,1.43210584,1.28730544
27.2705918,0.886391889,0.888116075,0.843801746,0.837958104,2.74827518,2.85276598,1.43045918,1.28735851
27.3705918,0.888461425,0.887711401,0.837946347,0.832536298,2.74772464,2.85234705,1.431156,1.28784874
27.4705918,0.887828182,0.886566316,0.852708894,0.847155904,2.74983321,2.85457645,1.43106481,1.28760308
27.570591800000003,0.887035702,0.888563206,0.834983589,0.829318948,2.74688032,2.85159748,1.42909829,1.28900955
27.6705918,0.887539435,0.887857454,0.849808347,0.844587717,2.74967814,2.85430029,1.42767206,1.29172233
27.7705918,0.888112059,0.886387615,0.843864779,0.838158702,2.74813413,2.85291706,1.4259139,1.29188887
27.8705918,0.887712531,0.888462657,0.837770666,0.832495233,2.74754679,2.8524517,1.42656448,1.2924117
27.970591799999998,0.886568584,0.887830431,0.852700659,0.847289215,2.74968839,2.85471803,1.42658155,1.29207907
28.0705918,0.888556451,0.887028776,0.834962004,0.829433547,2.74670472,2.85175106,1.42527948,1.29280025
28.1705918,0.887864965,0.887546881,0.849611764,0.844530637,2.74948583,2.8544225,1.42383293,1.29554649
28.270591800000002,0.886383482,0.888108222,0.843919219,0.838351215,2.74799681,2.85306681,1.42185361,1.29593624
28.3705918,0.888463815,0.887713584,0.837593866,0.832453363,2.74737272,2.85255637,1.42243991,1.29650891
28.4705918,0.887833608,0.886571565,0.852685465,0.84741373,2.74954888,2.85485496,1.42252016,1.29613512
28.5705918,0.887021828,0.888549676,0.834942216,0.829550365,2.74653634,2.85190127,1.42178862,1.29626376
28.6705918,0.887553503,0.887871673,0.849419794,0.844478156,2.74929904,2.85454405,1.42040108,1.29896352
28.7705918,0.888104932,0.886379884,0.843968959,0.838539497,2.74786465,2.85321559,1.4182096,1.29956863
28.8705918,0.887714556,0.888464895,0.837418758,0.832413389,2.74720788,2.85265532,1.41860238,1.30032049
28.9705918,0.886574632,0.887836868,0.852668607,0.847536845,2.74941897,2.85498474,1.41870211,1.29994897
29.070591800000003,0.888542855,0.887014826,0.834922532,0.829667114,2.74640066,2.85202254,1.41802565,1.30000208
29.1705918,0.887878362,0.887560112,0.849225474,0.844423405,2.74914293,2.85463714,1.41665803,1.30269259
29.270591800000002,0.886375763,0.888101056,0.844032553,0.838741692,2.74775619,2.85334255,1.41440625,1.3033611
29.3705918,0.88846582,0.88771537,0.837248593,0.832378572,2.74706028,2.85274014,1.41481892,1.30407858
29.470591799999998,0.887840202,0.886577774,0.852650957,0.847659418,2.74930145,2.85510421,1.41504921,1.30359839
29.5705918,0.887007775,0.888536002,0.834909384,0.829791076,2.74626671,2.85214496,1.41462555,1.30337709
29.6705918,0.887566689,0.887885016,0.849030419,0.844368295,2.7489805,2.85473866,1.41354105,1.30579599
29.770591800000002,0.88809677,0.886371521,0.844072203,0.838920019,2.74764242,2.85348086,1.41128704,1.30646905
29.870591800000003,0.887716114,0.888466672,0.837074245,0.832339884,2.74691013,2.85283025,1.41155593,1.30731719
29.970591800000005,0.886581015,0.887843633,0.852630242,0.847779218,2.7491827,2.85522678,1.41186649,1.30677866
30.0705918,0.888529132,0.887000718,0.834890498,0.829909402,2.74612913,2.85227432,1.41181086,1.30616839
30.170591799999997,0.88789166,0.887573261,0.848831844,0.844309844,2.74882076,2.85483936,1.41077408,1.30855051
30.2705918,0.886367591,0.888093114,0.844136904,0.839123909,2.74753386,2.85361254,1.40837417,1.30937362
30.3705918,0.888467218,0.887716545,0.836908037,0.832309478,2.7467664,2.85291622,1.40854073,1.31030897
30.4705918,0.887847132,0.886584326,0.852609294,0.847899011,2.74907178,2.8553431,1.40886496,1.30977863
30.570591800000003,0.88699329,0.888521972,0.834879472,0.830036591,2.74599769,2.85239921,1.40907993,1.30887661
30.670591800000004,0.887579835,0.887898298,0.848635408,0.844253842,2.7486578,2.85494492,1.40845218,1.3108603
30.7705918,0.888089741,0.886363938,0.844198112,0.839324798,2.74742116,2.85375072,1.40591341,1.31182697
30.870591799999996,0.887717098,0.888467871,0.836735127,0.832272666,2.74662452,2.85300299,1.40583681,1.31299051
30.970591799999998,0.886587741,0.887850732,0.852584788,0.848015524,2.74896244,2.85545919,1.40616126,1.31248157
31.0705918,0.888515518,0.886986766,0.834860994,0.830157339,2.74588329,2.85251072,1.40642874,1.3115076
31.1705918,0.887904833,0.887586307,0.848432434,0.844191847,2.74848984,2.85505671,1.40651675,1.3127831
31.270591800000002,0.886360163,0.888086232,0.844260042,0.839526905,2.74730134,2.85389624,1.40394923,1.31378456
31.370591800000003,0.888468817,0.887717933,0.83655973,0.8322337,2.74647173,2.85310048,1.40369288,1.31511259
31.470591800000005,0.887854405,0.886591231,0.852560382,0.848132393,2.74884977,2.85557981,1.40384798,1.31479518
31.5705918,0.886979568,0.888508526,0.834849699,0.83028386,2.74577022,2.85262327,1.4040474,1.313869
31.670591799999997,0.887592797,0.887911379,0.848229562,0.844129672,2.74835344,2.85513823,1.4041149,1.31517432
31.7705918,0.888082815,0.886356479,0.844322133,0.839729092,2.74721303,2.85401332,1.40147833,1.31624975
31.8705918,0.887718451,0.888469442,0.836387934,0.832198363,2.74635431,2.85316697,1.40099532,1.31778932
31.9705918,0.886594817,0.887858172,0.852533252,0.848246659,2.74876345,2.85567493,1.40114795,1.31749575
32.0705918,0.888501518,0.886972352,0.834839677,0.830411837,2.74567655,2.85271844,1.40147856,1.31641819
32.170591800000004,0.887917904,0.887599266,0.848026623,0.844068082,2.74820624,2.85523142,1.40221482,1.3170623
32.2705918,0.886352871,0.888079473,0.844383664,0.839931178,2.74710908,2.85414763,1.39971514,1.31800784
32.3705918,0.888469875,0.887718642,0.836211147,0.83215861,2.7462225,2.85325082,1.39902251,1.31974186
32.4705918,0.887862025,0.886598492,0.852502015,0.848357149,2.74866486,2.85578309,1.39904212,1.31960292
32.5705918,0.886965119,0.888494497,0.834830663,0.830541089,2.74557612,2.85282238,1.39936762,1.31851051
32.670591800000004,0.887605699,0.887924384,0.847820471,0.844003001,2.748079,2.85530572,1.40013779,1.31912948
32.7705918,0.888076216,0.886349351,0.844443906,0.84013208,2.74702829,2.85426007,1.39761519,1.32010356
32.8705918,0.887718721,0.888470066,0.836051328,0.832135703,2.74610787,2.8533179,1.39680989,1.32193435
32.970591799999994,0.886602136,0.887865846,0.852473693,0.848470685,2.74858066,2.85587743,1.39682728,1.32181947
33.070591799999995,0.888487446,0.886957855,0.834824449,0.830673319,2.74548761,2.85291617,1.39722086,1.3206391
33.1705918,0.887930722,0.887611974,0.847618097,0.843942259,2.74795213,2.85538002,1.3982127,1.32104368
33.2705918,0.886345898,0.888073026,0.844506218,0.840335377,2.74694404,2.85437723,1.39586771,1.32184739
33.3705918,0.888468923,0.887717037,0.835864788,0.832086224,2.74598999,2.85339148,1.39500175,1.3237217
33.4705918,0.887869857,0.886605978,0.852437999,0.848577097,2.74849633,2.85597233,1.39485517,1.32379387
33.5705918,0.886950588,0.888480396,0.834818493,0.83080603,2.74540001,2.85301072,1.39530349,1.32253897
33.670591800000004,0.887618384,0.887937169,0.847406984,0.843872769,2.74782195,2.85545863,1.39666687,1.32257961
33.7705918,0.888069931,0.886342544,0.8445627,0.840533207,2.74685457,2.85450068,1.39446891,1.32324309
33.8705918,0.887717341,0.888469303,0.83570636,0.832065217,2.74586782,2.85346948,1.3934722,1.32523215
33.9705918,0.886609882,0.887873928,0.852406812,0.84868821,2.74840597,2.85607313,1.39324887,1.32540313
34.0705918,0.888473322,0.886943295,0.834815397,0.830941806,2.74531157,2.85310771,1.39362577,1.32420005
34.170591800000004,0.88794339,0.887624565,0.847201039,0.843809436,2.74769193,2.85553645,1.39516409,1.32407299
34.270591800000005,0.886339258,0.888066902,0.844621426,0.840733677,2.74675745,2.8546328,1.39344368,1.32426559
34.3705918,0.888469326,0.887717282,0.835552912,0.832049351,2.74574093,2.85355312,1.39226801,1.32641799
34.470591799999994,0.887878165,0.886613954,0.852366355,0.848790208,2.748322,2.85616825,1.39166124,1.32699459
34.570591799999995,0.886936001,0.88846625,0.834813188,0.831078615,2.74523245,2.8531968,1.39189313,1.3259167
34.6705918,0.88763086,0.887949711,0.846990039,0.843740134,2.7475828,2.85559511,1.3934677,1.32576076
34.7705918,0.88806396,0.886336062,0.844679672,0.840933996,2.74666763,2.85475844,1.39237861,1.32532799
34.8705918,0.887716592,0.88846873,0.835410864,0.832045195,2.74561923,2.85363586,1.39114262,1.32752527
34.9705918,0.886618118,0.887882545,0.852320073,0.848886567,2.74823753,2.85626421,1.39026199,1.32839817
35.0705918,0.888459174,0.886928701,0.834810892,0.831215583,2.74515221,2.85328836,1.39036503,1.32742933
35.170591800000004,0.887955991,0.887637118,0.846777555,0.843669511,2.74747344,2.85565442,1.39194133,1.32727887
35.2705918,0.88633295,0.888061101,0.844735935,0.841132173,2.74660378,2.85485887,1.39086261,1.32684301
35.3705918,0.888468499,0.88771627,0.835259207,0.832031439,2.74552052,2.85369377,1.38955973,1.3290902
35.4705918,0.887886839,0.886622252,0.852281875,0.848991236,2.74817027,2.85634282,1.38857153,1.33009259
35.5705918,0.886921339,0.888452038,0.834813587,0.831357656,2.74508623,2.8533669,1.38866495,1.32911424
35.670591800000004,0.887642788,0.88796178,0.846580203,0.843613358,2.74737809,2.85570272,1.3903172,1.32889398
35.770591800000005,0.888058297,0.886329897,0.844796041,0.841334536,2.74653751,2.85496427,1.38956153,1.32814251
35.8705918,0.887715801,0.888468128,0.835110681,0.83202107,2.74541718,2.85375748,1.38829358,1.33033865
35.970591799999994,0.886625694,0.887890652,0.852225465,0.849077826,2.74810194,2.85642329,1.38716393,1.3315049
36.070591799999995,0.888444948,0.886914018,0.834813867,0.831497509,2.74502022,2.85344662,1.38715342,1.33061114
36.1705918,0.887968404,0.8876495,0.846350591,0.843526591,2.74727537,2.85575323,1.38889629,1.33030765
36.2705918,0.886326948,0.888055592,0.844848281,0.841529492,2.74646805,2.85506966,1.3885026,1.32920085
36.3705918,0.888467667,0.887715239,0.834959615,0.832008421,2.74530967,2.8538264,1.38729613,1.33131869
36.4705918,0.8878953,0.886630207,0.852181968,0.849177615,2.7480262,2.8565102,1.3860201,1.33265345
36.5705918,0.886906605,0.888437766,0.834819841,0.831643222,2.74495055,2.85353104,1.3859036,1.33184702
36.6705918,0.887655622,0.887974534,0.84613623,0.84345443,2.74717569,2.85580366,1.38762139,1.33157493
36.7705918,0.888052831,0.886323952,0.844905089,0.841729502,2.74639397,2.85518165,1.38760978,1.33009255
36.8705918,0.887714531,0.888467066,0.834811881,0.831999415,2.74519361,2.85390494,1.38665057,1.331947
36.9705918,0.886633602,0.887899026,0.852107185,0.849245728,2.74794414,2.85660019,1.38516838,1.33351097
37.0705918,0.888430857,0.886899456,0.834826452,0.831789614,2.7448868,2.8536102,1.38464238,1.33309522
37.170591800000004,0.887980624,0.887661709,0.845920498,0.84338097,2.74708342,2.85584684,1.38627457,1.33291434
37.270591800000005,0.886321196,0.888050384,0.844963125,0.841931336,2.74633485,2.85527845,1.38641689,1.33128619
37.3705918,0.888466347,0.887713701,0.834665525,0.831992037,2.74508302,2.85397893,1.385975,1.33260519
37.470591799999994,0.887903823,0.886638277,0.852061523,0.849343708,2.74786559,2.85669055,1.38435451,1.33432997
37.570591799999995,0.886892216,0.888423835,0.834828087,0.831931281,2.74482272,2.85369112,1.38351763,1.33420729
37.6705918,0.887667758,0.887986672,0.845702796,0.843305675,2.74699018,2.85589114,1.38507033,1.33411135
37.7705918,0.888047923,0.886318494,0.845015587,0.842126744,2.74628719,2.85536546,1.38522392,1.33248074
37.8705918,0.887712753,0.888465514,0.834519532,0.831984875,2.74499946,2.85402675,1.3847624,1.3338013
37.9705918,0.886643005,0.887908669,0.852016548,0.849442345,2.74781006,2.85675679,1.38306419,1.3356256
38.0705918,0.888416714,0.886884856,0.834838111,0.832081465,2.74477488,2.85375676,1.38211123,1.33560088
38.1705918,0.887992641,0.887673732,0.845486901,0.843232228,2.74690925,2.85592321,1.38368953,1.33548481
38.2705918,0.886315816,0.888045437,0.845075539,0.842329397,2.74625531,2.85543684,1.3838403,1.33386679
38.3705918,0.888464245,0.887711362,0.834381934,0.831986405,2.74491091,2.85407981,1.38380543,1.33474129
38.4705918,0.887913559,0.886647778,0.851970322,0.849539953,2.74774817,2.85682903,1.3820805,1.3366148
38.5705918,0.886877415,0.88840945,0.834839741,0.832223263,2.74472589,2.85382452,1.38091207,1.33678829
38.670591800000004,0.887679687,0.887998586,0.845267473,0.843155337,2.74682781,2.85595585,1.38246096,1.33670623
38.770591800000005,0.888043232,0.886313326,0.845119418,0.842516924,2.74621029,2.85552204,1.38279886,1.33490997
38.8705918,0.887710476,0.888463481,0.834233009,0.831976885,2.7448208,2.85413656,1.38303326,1.33549692
38.9705918,0.886652639,0.887918539,0.851918634,0.849632305,2.74768274,2.85690434,1.38130019,1.33740083
39.070591799999995,0.888402403,0.886870119,0.834851535,0.832375541,2.74467204,2.85389789,1.37994991,1.33773863
39.1705918,0.888004428,0.887685545,0.845050363,0.84308084,2.74674374,2.8559912,1.38142059,1.33773975
39.2705918,0.886310861,0.888041003,0.845170744,0.842711664,2.74617209,2.85560053,1.38176438,1.33594736
39.3705918,0.888462237,0.887709102,0.834093038,0.831976742,2.74472309,2.85420098,1.3825034,1.33600943
39.4705918,0.887923562,0.886657544,0.851865816,0.849723789,2.74760746,2.85698907,1.38086268,1.33784419
39.5705918,0.886862363,0.888394886,0.834850435,0.832514765,2.74461901,2.85397212,1.37917029,1.33850751
39.6705918,0.887691408,0.888010272,0.844829213,0.843002347,2.74666384,2.85602238,1.38036637,1.33878737
39.7705918,0.888038863,0.886308486,0.845220559,0.842905033,2.7461387,2.85567442,1.38069651,1.33701857
39.8705918,0.887707653,0.888460892,0.833955308,0.831979102,2.74463448,2.85425661,1.38177766,1.33671796
39.9705918,0.886662513,0.887928648,0.851810357,0.849812839,2.74753471,2.85707075,1.38043075,1.33828187
40.0705918,0.888391598,0.886857865,0.834832396,0.832636241,2.74455483,2.85404796,1.37853496,1.33913479
40.170591800000004,0.888016171,0.887697336,0.844608085,0.842923919,2.74658487,2.85605252,1.37938946,1.33975794
40.270591800000005,0.886306194,0.888036806,0.845269706,0.843097865,2.74610826,2.85574557,1.37964809,1.33807081
40.3705918,0.888459466,0.887706093,0.833816296,0.83197965,2.74456794,2.85429149,1.38073548,1.33774477
40.4705918,0.887933803,0.886667551,0.851751649,0.84989852,2.74749005,2.85712371,1.37937695,1.33934176
40.570591799999995,0.886850267,0.888384163,0.834855285,0.832799779,2.74452306,2.85410265,1.37736199,1.34029662
40.6705918,0.88770344,0.888022248,0.844394407,0.842852913,2.74652028,2.85606865,1.37815013,1.34099044
40.7705918,0.888034813,0.886303969,0.845319652,0.843291604,2.74608767,2.85580703,1.37846865,1.33925419
40.8705918,0.88770484,0.888458267,0.833689754,0.83199362,2.74450907,2.85431887,1.37953419,1.33893124
40.9705918,0.886672489,0.88793886,0.851695038,0.84998656,2.74743769,2.85718376,1.37862947,1.34009502
41.0705918,0.888376559,0.886842498,0.834874828,0.832960238,2.74448378,2.85416604,1.37651501,1.34113263
41.1705918,0.888027906,0.887709155,0.844168534,0.842769803,2.74645374,2.85608644,1.37708833,1.34204592
41.2705918,0.886301845,0.88803292,0.84536683,0.843482696,2.74606666,2.85586904,1.37742067,1.34030656
41.3705918,0.888456551,0.88770299,0.833549046,0.831993002,2.74444036,2.85435722,1.37874436,1.33970526
41.4705918,0.887944295,0.886677808,0.851627416,0.850063749,2.74738299,2.85724566,1.37803671,1.34069382
41.5705918,0.886834992,0.88836923,0.834897775,0.833124161,2.74444315,2.85423077,1.37581287,1.34182444
41.670591800000004,0.887714803,0.888033517,0.843949081,0.842693173,2.74638487,2.85610664,1.37618441,1.34294345
41.770591800000005,0.888031074,0.88629977,0.845415711,0.843675598,2.74604587,2.85593095,1.37646951,1.34126261
41.8705918,0.887701061,0.888454769,0.833415412,0.831999257,2.74438346,2.85438463,1.37781779,1.34061699
41.9705918,0.88668301,0.887949613,0.851562324,0.850143829,2.74731929,2.8573159,1.37771956,1.34101633
42.070591799999995,0.888361938,0.886827516,0.834922546,0.833290116,2.74439319,2.85430541,1.37544233,1.342185
42.1705918,0.888038886,0.88772021,0.843718303,0.842605108,2.74631322,2.85612951,1.37545865,1.3436637
42.2705918,0.886297815,0.888029347,0.845460878,0.843864893,2.74602556,2.85599245,1.37558667,1.34215084
42.3705918,0.888452883,0.887699026,0.833282661,0.832006495,2.74432881,2.85441047,1.37691734,1.34150285
42.4705918,0.887954981,0.886688275,0.851495017,0.850221944,2.74726027,2.85738066,1.3773067,1.34143418
