time_ns,ADC_P,ADC_N,DIGIF_P,DIGIF_N
163.615,0.00040617557,1.19989083,3.20814342,3.18945646
163.715,0.000352413367,1.19988308,3.20711299,3.19043195
163.815,0.000299857437,1.19986138,3.20622099,3.1913377
163.915,0.000393931196,1.19996086,3.20541923,3.19217321
164.01500000000001,0.000205695153,1.19983011,3.20468499,3.1928344
164.115,0.000255631541,1.1999373,3.20411485,3.19347969
164.215,0.000217023883,1.19992912,3.20351715,3.19402437
164.315,0.000180478586,1.19989973,3.20300349,3.19455112
164.41500000000002,0.000276156431,1.20000205,3.20255915,3.19503102
164.515,0.000105193456,1.19986825,3.20212591,3.19539128
164.615,0.000163846452,1.199969,3.20182774,3.19576488
164.715,0.000129102794,1.1999581,3.20147889,3.19606152
164.815,0.000101010584,1.19993078,3.201186,3.196367
164.915,0.000204602611,1.20002775,3.20093409,3.19665565
165.009,-0.00442097603,1.19544128,3.20055114,3.19673615
165.109,0.0196512151,1.19333325,3.18091201,3.21690758
165.203,0.143969256,1.21043551,3.1189965,3.28046632
165.303,0.405206206,1.20749507,3.09922025,3.2998047
165.403,0.565057771,1.20299248,3.09968504,3.29993801
165.503,0.675866158,1.20906518,3.09969576,3.29995215
165.603,0.840312692,1.23314442,3.09966049,3.30003047
165.703,1.00118173,1.21683362,3.09968775,3.29985042
165.803,1.07040084,1.20365904,3.09976944,3.29995768
165.903,1.10851048,1.20152225,3.09962367,3.29994719
166.00300000000001,1.1342626,1.2016257,3.09956876,3.29981254
166.10299999999998,1.15280687,1.20193686,3.09991078,3.29933884
166.203,1.16598821,1.20192221,3.10092847,3.29808485
166.303,1.1756693,1.20203621,3.10301936,3.29589694
166.40300000000002,1.18261977,1.20207805,3.1060996,3.29262708
166.503,1.18755584,1.20207696,3.11007124,3.28849715
166.603,1.19124861,1.20222144,3.11470277,3.28377004
166.703,1.19369297,1.20217088,3.11971036,3.27856456
166.803,1.19554702,1.20227882,3.12503649,3.27318435
166.903,1.19680002,1.20226474,3.13039086,3.2676929
167.00300000000001,1.19760886,1.20213498,3.13571496,3.26226917
167.103,1.19832518,1.20210252,3.14090997,3.25704181
167.203,1.19865037,1.20184359,3.1458489,3.25196929
167.303,1.19899583,1.20174547,3.15062308,3.24720299
167.40300000000002,1.19917749,1.20156559,3.15506444,3.24268363
167.503,1.19923624,1.20131059,3.15920466,3.23849613
167.603,1.1994242,1.20120429,3.16304331,3.23467229
167.703,1.19940011,1.20090067,3.16650129,3.23112185
167.803,1.19951371,1.20079311,3.1697504,3.22791544
167.903,1.19954075,1.20064443,3.1726802,3.22493804
168.003,1.19949643,1.2004438,3.17534735,3.2222475
168.103,1.1996209,1.20040483,3.17777017,3.2198602
168.20299999999997,1.19956203,1.20017384,3.17988359,3.21767098
168.303,1.19965587,1.20013888,3.18187404,3.21573636
168.403,1.19967207,1.20006876,3.18364323,3.21393137
168.50300000000001,1.19962308,1.1999402,3.18523747,3.21232176
168.60299999999998,1.19973613,1.19997809,3.18669225,3.21091004
168.703,1.19967584,1.19980741,3.18790778,3.20962439
168.803,1.19977038,1.19982198,3.18907759,3.20851453
168.903,1.19978747,1.19980104,3.19010832,3.20745247
169.003,1.19973467,1.19971621,3.19103783,3.20650964
169.103,1.1998432,1.19979536,3.19189582,3.20569757
169.203,1.19977685,1.1996598,3.19257346,3.20495161
169.303,1.19986715,1.19969913,3.19325317,3.20433284
169.403,1.19987964,1.19970455,3.19384861,3.20370805
169.50300000000001,1.19982345,1.19963662,3.19438093,3.20316247
169.60299999999998,1.19992886,1.19973479,3.19488679,3.20270385
169.703,1.19985559,1.19961809,3.19525319,3.2022697
169.803,1.19994042,1.199668,3.19564804,3.20193579
169.90300000000002,1.19995192,1.19968384,3.19598701,3.20156868
170.0002,1.2001769,1.1999243,3.19641043,3.20136571
170.09693900000002,1.21687693,1.20991257,3.19140897,3.20580378
170.196939,0.595303385,0.893429216,3.29748733,3.09260296
170.291,0.105264659,1.10572004,3.30034815,3.09879914
170.39100000000002,0.0326768899,1.17930195,3.30052585,3.09977667
170.49099999999999,0.0137696603,1.18917167,3.30044829,3.09960773
170.591,0.00782252755,1.19376609,3.3003508,3.09939856
170.691,0.00901743743,1.19646557,3.30022984,3.09920909
170.791,0.010867832,1.19715239,3.30004318,3.09918482
170.891,0.00914270176,1.19812559,3.29942275,3.09958381
170.99099999999999,0.00931967526,1.19896916,3.2979238,3.10098214
171.091,0.00994232432,1.19947656,3.29506223,3.10368928
171.19099999999997,0.0100520401,1.19958076,3.29094928,3.10759589
171.291,0.00974657559,1.19977437,3.28615699,3.11231846
171.391,0.00885124299,1.19974611,3.28094225,3.11733738
171.491,0.00785126457,1.19976912,3.27566372,3.12254858
171.59099999999998,0.00679463242,1.1998268,3.27039136,3.12772539
171.691,0.00562705563,1.19972877,3.26516652,3.13281369
171.791,0.00472944231,1.19984987,3.26016036,3.13782039
171.891,0.00385844515,1.19980916,3.25518647,3.14266202
171.99099999999999,0.00327658471,1.19982729,3.25039768,3.14743952
172.091,0.00284608694,1.19986892,3.24580001,3.15199185
172.191,0.0023507732,1.19975597,3.24143266,3.1562664
172.291,0.00206717987,1.19985224,3.23747062,3.16026918
172.391,0.00167503273,1.19978825,3.23371961,3.16392428
172.491,0.00147551937,1.19979783,3.23027216,3.16739295
172.59099999999998,0.00135296085,1.19984125,3.22708662,3.17056349
172.691,0.00108954063,1.19973369,3.22416459,3.17341719
172.791,0.00103962763,1.19984006,3.22160165,3.17604219
172.89100000000002,0.000817460449,1.1997875,3.219227,3.17833883
172.99099999999999,0.000745662048,1.19981017,3.21710098,3.1805006
173.091,0.000727733896,1.19985873,3.21515437,3.1824454
173.191,0.000553299856,1.19976174,3.21338832,3.18415232
173.29100000000003,0.000577481152,1.19987551,3.21189267,3.18571847
173.391,0.000416944727,1.19982776,3.21049603,3.18704373
173.491,0.000382128331,1.19985021,3.20926927,3.18831064
173.591,0.000428949453,1.19991384,3.20812581,3.18945799
173.691,0.000293358418,1.19981289,3.20708631,3.19044088
173.791,0.000376226679,1.19992831,3.20623242,3.19136809
173.891,0.000240344151,1.19987648,3.20543228,3.19209925
173.991,0.000221544103,1.19989668,3.20474615,3.19282641
174.09099999999998,0.000285506887,1.19996079,3.20408794,3.19349107
174.191,0.000170156228,1.19985984,3.20347766,3.19404509
174.291,0.00027326429,1.19997179,3.20300426,3.19459285
174.391,0.000141773037,1.19991412,3.20255353,3.19497558
174.49099999999999,0.000119416596,1.19992957,3.2021848,3.19538501
174.591,0.000197886854,1.19999674,3.20180247,3.19577541
174.691,8.09112758e-05,1.19988756,3.2014403,3.19608091
174.791,0.000205955719,1.2000009,3.20117771,3.1964183
174.891,8.51630274e-05,1.19994104,3.20092025,3.19660836
174.991,6.67237546e-05,1.19995249,3.20072639,3.19684214
175.084951,0.00727255281,1.19429452,3.19078021,3.20681281
175.18495099999998,0.0993576544,1.20574055,3.13694408,3.26159627
175.278962,0.334669098,1.21902642,3.0991564,3.29956406
175.378962,0.529715685,1.20189774,3.09961675,3.29990089
175.478962,0.64823875,1.20802694,3.0997324,3.29997668
175.57896200000002,0.802679317,1.23013301,3.09969069,3.30004482
175.67896199999998,0.982199748,1.21915662,3.09968533,3.29985806
175.778962,1.06143954,1.20337679,3.09979795,3.29995037
175.878962,1.10261741,1.20063799,3.09964155,3.2999394
175.97896200000002,1.13015606,1.20101485,3.0995853,3.29988382
176.078962,1.14968364,1.20137579,3.09977532,3.29946076
176.178962,1.16381019,1.2015439,3.10066399,3.29841781
176.278962,1.17414942,1.20171161,3.10252898,3.29641712
176.378962,1.18145398,1.20168356,3.10540577,3.29332112
176.478962,1.18687002,1.20189161,3.10928003,3.28936392
176.578962,1.19062121,1.20202494,3.11381271,3.2846373
176.678962,1.1932747,1.20215357,3.11885305,3.27947867
176.77896199999998,1.1952653,1.20231984,3.12414518,3.27409248
176.878962,1.19649805,1.20222388,3.12948674,3.26858296
176.978962,1.19754294,1.20225238,3.13484943,3.26319594
177.078962,1.198159,1.20213166,3.14005296,3.25786301
177.17896199999998,1.19856094,1.20198554,3.14510845,3.25275376
177.278962,1.19894367,1.20189932,3.14989835,3.24793372
177.378962,1.19903905,1.20159416,3.15435214,3.24337163
177.478962,1.19928503,1.20146374,3.15854523,3.2392082
177.578962,1.19935482,1.20123484,3.16239138,3.2352816
177.678962,1.19938375,1.20103039,3.16598041,3.23168024
177.77896199999998,1.19950946,1.20093905,3.16926335,3.22840373
177.878962,1.19943391,1.20066371,3.17220668,3.22538237
177.978962,1.19956635,1.20058378,3.17491827,3.22272553
178.07896200000002,1.19957155,1.20041558,3.1773319,3.22025309
178.17896199999998,1.1995572,1.20028209,3.17956875,3.2180203
178.278962,1.19965672,1.20026895,3.18158734,3.21602281
178.378962,1.19956681,1.20007072,3.18335424,3.21418903
178.478962,1.19968781,1.20006468,3.18498279,3.21262416
178.578962,1.19969478,1.19996039,3.18639297,3.21116319
178.678962,1.19968179,1.19988451,3.18771483,3.20985044
178.778962,1.19977405,1.19993369,3.18891731,3.20867448
178.878962,1.19968599,1.1997848,3.18993188,3.20759657
178.978962,1.19980133,1.19982593,3.19088824,3.20670667
179.07896200000002,1.19980588,1.19976229,3.19168877,3.20585841
179.17896199999998,1.19979099,1.19971592,3.19245543,3.20510185
179.278962,1.19988024,1.19979752,3.1931654,3.2044207
179.378962,1.1997838,1.19967894,3.19374187,3.20378179
179.478962,1.19988321,1.19974912,3.19431238,3.20327849
179.578962,1.19988528,1.19970086,3.19474876,3.20279583
179.67896199999998,1.19986727,1.19966354,3.19518587,3.20236848
179.778962,1.1999533,1.19975737,3.19560564,3.20197879
179.87896199999997,1.19985153,1.19965082,3.19592475,3.20159734
179.978962,1.19994311,1.19973184,3.19626721,3.20132222
180.07296,1.22126425,1.22937332,3.20304845,3.19448989
180.17296,0.82201881,0.931475742,3.26715734,3.12223162
180.266919,0.155667201,1.0523611,3.30004205,3.09770568
180.366919,0.0417792979,1.17369113,3.30053507,3.09974517
180.466919,0.0174639976,1.18811091,3.30048879,3.09966886
180.566919,0.00922344177,1.19298376,3.30034568,3.09941061
180.666919,0.00912932073,1.1961662,3.3002838,3.09926512
180.766919,0.0116842798,1.19716535,3.30009215,3.0991461
180.866919,0.00930450401,1.19786436,3.29963159,3.09941158
180.96691900000002,0.00889992022,1.19885323,3.29843652,3.10052771
181.06691899999998,0.00876870647,1.19923865,3.29594337,3.10279219
181.166919,0.00858970288,1.19954158,3.29229053,3.10635398
181.266919,0.00817290262,1.19972616,3.28769007,3.11079195
181.366919,0.00746687325,1.19973208,3.28255334,3.11576829
181.466919,0.00674316532,1.19987395,3.27725543,3.12101519
181.56691899999998,0.0057283423,1.19978549,3.27183746,3.12625377
181.666919,0.00483377005,1.19982706,3.26656515,3.13149587
181.766919,0.00412001468,1.19988252,3.26130618,3.13665791
181.866919,0.00348855648,1.19981724,3.25613249,3.14173254
181.966919,0.00311450108,1.19992102,3.25122163,3.1466509
182.066919,0.00257049552,1.19980244,3.24649352,3.15125272
182.16691899999998,0.00217312471,1.19981406,3.24215528,3.15560812
182.266919,0.00188364009,1.19984944,3.23804513,3.15966568
182.366919,0.00159600826,1.19977469,3.23418265,3.16346805
182.46691900000002,0.00151114452,1.1998686,3.23068479,3.16700878
182.56691899999998,0.00121633322,1.19976315,3.22743286,3.17016569
182.666919,0.00104038119,1.19978333,3.22456909,3.17307253
182.766919,0.000919537216,1.19982655,3.22192086,3.17569122
182.866919,0.000748355429,1.19975949,3.2194844,3.1780852
182.966919,0.000811991373,1.19987813,3.21731626,3.18031238
183.066919,0.000623836977,1.19978212,3.21532096,3.18222539
183.166919,0.000558882691,1.19981145,3.21361202,3.18398712
183.266919,0.000504585132,1.19986012,3.21205203,3.18552686
183.366919,0.000382918441,1.19979744,3.21061624,3.18692582
183.46691900000002,0.000492597276,1.19992239,3.20935969,3.18824744
183.56691899999998,0.000356464927,1.19983408,3.20818367,3.18934563
183.666919,0.000331353012,1.19986272,3.20721439,3.19037068
183.766919,0.000298578146,1.19990962,3.20633233,3.19123627
183.86691900000002,0.000184629474,1.19984383,3.20551209,3.19202083
183.966919,0.000324540355,1.19997245,3.20479498,3.19280534
184.066919,0.000205508686,1.19988259,3.20410705,3.19341724
184.166919,0.00020796439,1.19990798,3.20356324,3.19401711
184.266919,0.000192873837,1.19995258,3.20306969,3.19449609
184.366919,8.86559738e-05,1.19988207,3.20259855,3.19493113
184.466919,0.000237644092,1.20000831,3.20219557,3.19540259
184.566919,0.000129969232,1.19991751,3.20178653,3.19573622
184.66691899999998,0.000144979636,1.1999424,3.20148994,3.19608874
184.766919,0.000134117942,1.19998043,3.20121878,3.19634649
184.866919,2.7922907e-05,1.19990345,3.20094893,3.19657923
184.966919,0.00019177734,1.20003391,3.20072131,3.19687612
185.060969,0.000568876503,1.19573833,3.19687816,3.20060949
185.160969,0.0518090374,1.2011086,3.1637517,3.23456842
185.25491300000002,0.254237101,1.22956956,3.10153901,3.29725581
185.354913,0.483840994,1.204258,3.09951417,3.29989341
185.454913,0.617963088,1.2071971,3.09972582,3.29996728
185.554913,0.768882072,1.22612373,3.09972446,3.30004822
185.654913,0.962560379,1.21985047,3.09969333,3.29987344
185.754913,1.05224073,1.20208993,3.09980289,3.29991791
185.85491299999998,1.09669467,1.19945518,3.0997051,3.29996877
185.954913,1.12586385,1.20018445,3.0995837,3.29990942
186.054913,1.14655767,1.20069364,3.09968765,3.29956906
186.154913,1.16169433,1.20110742,3.10044908,3.2987019
186.254913,1.17250694,1.20121399,3.10207988,3.29684495
186.354913,1.18035237,1.20141088,3.10483889,3.29396421
186.454913,1.18602938,1.20172134,3.10857037,3.29008358
186.554913,1.18994511,1.20186877,3.11302772,3.28543147
186.654913,1.19291554,1.20216424,3.11803762,3.28035215
186.75491300000002,1.19488672,1.20222741,3.12326684,3.27493832
186.85491299999998,1.19633072,1.20229606,3.12866596,3.26946625
186.954913,1.19737751,1.20236609,3.1340574,3.26398489
187.054913,1.19794954,1.20220699,3.13930823,3.2586038
187.15491300000002,1.19852108,1.20217935,3.14440411,3.25350432
187.254913,1.19878953,1.20193778,3.14917161,3.24861738
187.354913,1.1990392,1.20173959,3.15369459,3.2440816
187.454913,1.19925552,1.20160604,3.15792825,3.23981455
187.554913,1.19924034,1.20132256,3.16184836,3.23581347
187.654913,1.1994076,1.20122914,3.16549262,3.23220863
187.75491300000002,1.19939729,1.20097537,3.16875806,3.22886108
187.854913,1.19946403,1.20079066,3.1717578,3.22587883
187.954913,1.19956595,1.20069513,3.17449519,3.22313497
188.054913,1.19947756,1.20047066,3.17697897,3.22059154
188.15491300000002,1.19959472,1.20045198,3.17926666,3.21836106
188.254913,1.19955448,1.20028015,3.18125924,3.21630125
188.354913,1.19960165,1.20017023,3.18306932,3.2145194
188.454913,1.19970003,1.20014327,3.18470067,3.21289188
188.554913,1.19960859,1.1999859,3.18617459,3.21136547
188.654913,1.19972157,1.20003275,3.18754529,3.21005821
188.754913,1.19967912,1.19992293,3.18870471,3.20883692
188.854913,1.19971912,1.19986637,3.18976006,3.20781276
188.95491299999998,1.19981675,1.19988425,3.19070274,3.20687786
189.054913,1.1997266,1.19976279,3.19155034,3.20597976
189.154913,1.1998328,1.19984816,3.19236844,3.20522722
189.25491300000002,1.19978563,1.19977365,3.1930301,3.20450575
189.35491299999998,1.19981621,1.19974502,3.19363785,3.20392952
189.454913,1.19991105,1.19978436,3.19417203,3.20340498
189.554913,1.1998152,1.19968201,3.1946553,3.20287143
189.654913,1.19991244,1.19978628,3.19515139,3.20244167
189.754913,1.19985941,1.1997286,3.19552254,3.20201172
189.854913,1.19988019,1.19971235,3.19587058,3.20169468
189.954913,1.19997377,1.19975854,3.19616366,3.2014124
190.048978,1.22351371,1.22884472,3.20075867,3.19701179
190.148978,1.11334085,1.07052287,3.15802845,3.2332932
190.242939,0.252932134,0.97876516,3.29913618,3.09550176
190.342939,0.0554545352,1.16414661,3.30055599,3.09966538
190.442939,0.0225283604,1.18665127,3.30049286,3.09969064
190.54293900000002,0.0123051586,1.19237614,3.30038739,3.09947202
190.642939,0.0109953744,1.19580084,3.30031239,3.09930435
190.742939,0.0128503825,1.19697293,3.30012519,3.09911997
190.842939,0.00999454727,1.19769466,3.29983143,3.0993049
190.942939,0.00867729184,1.19857774,3.29885351,3.10009157
191.042939,0.00798322611,1.19908511,3.29681026,3.10199246
191.14293899999998,0.00754498218,1.1995056,3.29354984,3.10514983
191.242939,0.00672162473,1.19957159,3.28924131,3.10923935
191.342939,0.00604017454,1.19976305,3.28436299,3.1140575
191.442939,0.00521303869,1.19982946,3.279084,3.11917376
191.542939,0.00446402728,1.1998419,3.27364024,3.12451277
191.642939,0.00403703164,1.19997126,3.2681251,3.12997652
191.74293899999998,0.00338744667,1.19983578,3.26263337,3.13530621
191.842939,0.00301623906,1.19990462,3.25737896,3.14055955
191.942939,0.00254596867,1.1998833,3.25231993,3.14551406
192.04293900000002,0.00213373672,1.19983296,3.24752313,3.15026027
192.14293899999998,0.00200721855,1.19992572,3.2429729,3.15481228
192.242939,0.00163532903,1.19977232,3.23868865,3.15898239
192.342939,0.00149971317,1.19983435,3.23481814,3.16289473
192.442939,0.00126815045,1.19981569,3.23122836,3.16641778
192.542939,0.00103824741,1.1997734,3.22796798,3.16965908
192.642939,0.00105180124,1.19988269,3.22497264,3.17268557
192.742939,0.00081043826,1.19973913,3.22219957,3.17536787
192.842939,0.000792305401,1.19981733,3.21978638,3.17784238
192.942939,0.000655714874,1.19981368,3.2175854,3.17999346
193.04293900000002,0.000498922395,1.19978015,3.2156278,3.18194391
193.14293899999998,0.000564832701,1.19990094,3.21385213,3.18376254
193.242939,0.000411863078,1.19977818,3.21217578,3.18535697
193.342939,0.000451760525,1.19985745,3.2107698,3.18683106
193.44293900000002,0.000384938485,1.19986076,3.20947795,3.18807916
193.542939,0.00025956074,1.1998252,3.20836243,3.18919076
193.642939,0.000352809365,1.19994942,3.20735288,3.1902478
193.742939,0.00022390115,1.19982883,3.20636529,3.19115628
193.842939,0.00029366145,1.19991057,3.20557245,3.19201941
193.942939,0.000251421088,1.19991168,3.20482989,3.19272067
194.042939,0.000131758981,1.19986933,3.20421494,3.19333186
194.142939,0.000222011592,1.19999001,3.20366252,3.19393387
