freq_kHz,power_dB
5.569442874574758662e+02,-1.716067835470512364e+02
5.579441874349578256e+02,-1.455656329076607562e+02
5.589440874124398988e+02,-1.078527739452471366e+02
5.599439873899218583e+02,-1.013123338500731876e+02
5.609438873674038177e+02,-1.068326703002917952e+02
5.619437873448858909e+02,-1.452169147946529790e+02
5.629436873223679640e+02,-1.557450965743600761e+02
5.639435872998498098e+02,-1.615006118970295574e+02
5.649434872773318830e+02,-1.802357463379896672e+02
5.659433872548139561e+02,-1.680896387788260427e+02
5.669432872322958019e+02,-1.723861279084816545e+02
5.679431872097778751e+02,-1.694836414660094306e+02
5.689430871872599482e+02,-1.753139099995455581e+02
5.699429871647419077e+02,-1.733245290944330463e+02
5.709428871422238672e+02,-1.738218100553636987e+02
5.719427871197059403e+02,-1.774043682589017124e+02
5.729426870971880135e+02,-1.668638625621727840e+02
5.739425870746698592e+02,-1.671223322389450914e+02
5.749424870521519324e+02,-1.935311265906764220e+02
5.759423870296340056e+02,-1.738462339709838034e+02
5.769422870071158513e+02,-1.832672181513746352e+02
5.779421869845979245e+02,-1.949523945649281416e+02
5.789420869620799976e+02,-1.791944336047771174e+02
5.799419869395619571e+02,-1.677207644493674934e+02
5.809418869170439166e+02,-1.593625282871435900e+02
5.819417868945259897e+02,-1.513949907060483611e+02
5.829416868720079492e+02,-1.613178990977287413e+02
5.839415868494899087e+02,-1.754656243700617893e+02
5.849414868269719818e+02,-1.765503633453491545e+02
5.859413868044539413e+02,-1.907761683715678203e+02
5.869412867819359008e+02,-1.787029980410147516e+02
5.879411867594179739e+02,-1.849357374911849092e+02
5.889410867368999334e+02,-1.677669449040211589e+02
5.899409867143820065e+02,-1.567073429969454139e+02
5.909408866918639660e+02,-1.484165418971610393e+02
5.919407866693460392e+02,-1.496830406840922763e+02
5.929406866468279986e+02,-1.647484645820581761e+02
5.939405866243099581e+02,-1.709517745670002853e+02
5.949404866017920313e+02,-1.788800953497218416e+02
5.959403865792739907e+02,-1.719837245592330248e+02
5.969402865567560639e+02,-1.744770185883681961e+02
5.979401865342380233e+02,-1.899155121813947460e+02
5.989400865117199828e+02,-1.811548434119852118e+02
5.999399864892020560e+02,-1.733397747616463676e+02
6.009398864666840154e+02,-1.668402338541675078e+02
6.019397864441659749e+02,-1.818301633507195447e+02
6.029396864216480481e+02,-1.660203093548879849e+02
6.039395863991300075e+02,-1.606119091259243703e+02
6.049394863766119670e+02,-1.622251287543679155e+02
6.059393863540940401e+02,-1.709456234919192639e+02
6.069392863315761133e+02,-1.810062568102571845e+02
6.079391863090579591e+02,-1.653067928063691170e+02
6.089390862865400322e+02,-1.507417823834853152e+02
6.099389862640221054e+02,-1.526087171467945609e+02
6.109388862415039512e+02,-1.584751383733323280e+02
6.119387862189860243e+02,-1.424355211824354228e+02
6.129386861964680975e+02,-1.314863434743342623e+02
6.139385861739500569e+02,-1.329803933926882848e+02
6.149384861514320164e+02,-1.496909135306353562e+02
6.159383861289140896e+02,-1.657046897558460046e+02
6.169382861063961627e+02,-1.680429078601403035e+02
6.179381860838780085e+02,-1.846816365382435094e+02
6.189380860613600817e+02,-1.709194301000007385e+02
6.199379860388421548e+02,-1.723145546634059997e+02
6.209378860163240006e+02,-1.650916004503640124e+02
6.219377859938060737e+02,-1.601364706628764907e+02
6.229376859712881469e+02,-1.512267263843976366e+02
6.239375859487701064e+02,-1.467542870069058552e+02
6.249374859262520658e+02,-1.531860345426489971e+02
6.259373859037341390e+02,-1.778780564403348308e+02
6.269372858812160985e+02,-1.821119215020112563e+02
6.279371858586980579e+02,-1.880526067574569709e+02
6.289370858361801311e+02,-1.899785486230013589e+02
6.299369858136620905e+02,-1.903286265013844059e+02
6.309368857911440500e+02,-1.769993245939122062e+02
6.319367857686261232e+02,-1.765169374923124508e+02
6.329366857461080826e+02,-1.718050213367765764e+02
6.339365857235901558e+02,-1.800506712347008147e+02
6.349364857010721153e+02,-1.676804721351528826e+02
6.359363856785541884e+02,-1.675611972992045366e+02
6.369362856560361479e+02,-1.819766274542548103e+02
6.379361856335181074e+02,-1.686807295767533219e+02
6.389360856110001805e+02,-1.870653515488892253e+02
6.399359855884821400e+02,-1.692905083808996096e+02
6.409358855659640994e+02,-1.764526896477258617e+02
6.419357855434461726e+02,-1.696830499052906305e+02
6.429356855209281321e+02,-1.827849028847822126e+02
6.439355854984102052e+02,-1.599526235488054056e+02
6.449354854758921647e+02,-1.577004283714738335e+02
6.459353854533741242e+02,-1.675411170734926145e+02
6.469352854308561973e+02,-1.703255216175471958e+02
6.479351854083381568e+02,-1.739709267074156287e+02
6.489350853858201162e+02,-1.771783603450647888e+02
6.499349853633021894e+02,-1.850890199103133398e+02
6.509348853407842626e+02,-1.694646258716351213e+02
6.519347853182661083e+02,-1.644418315876307020e+02
6.529346852957481815e+02,-1.783020767178650772e+02
6.539345852732302546e+02,-1.695061573434645936e+02
6.549344852507121004e+02,-1.771819785457329317e+02
6.559343852281941736e+02,-1.769381610081313738e+02
6.569342852056762467e+02,-1.721944785490046002e+02
6.579341851831582062e+02,-1.650298731496671394e+02
6.589340851606401657e+02,-1.660305322947990874e+02
6.599339851381222388e+02,-1.785277681850421914e+02
6.609338851156043120e+02,-1.746310250070492316e+02
6.619337850930861578e+02,-1.814891527475559769e+02
6.629336850705682309e+02,-1.663545627495290375e+02
6.639335850480503041e+02,-1.630542963570995596e+02
6.649334850255321498e+02,-1.469097032217625554e+02
6.659333850030142230e+02,-1.278108841615954105e+02
6.669332849804962962e+02,-1.253070671429759670e+02
6.679331849579782556e+02,-1.350726976864408186e+02
6.689330849354602151e+02,-1.576260507691197290e+02
6.699329849129422882e+02,-1.817794676521296822e+02
6.709328848904242477e+02,-1.687278527731584461e+02
6.719327848679062072e+02,-1.746448552795911269e+02
6.729326848453882803e+02,-1.855186193076998791e+02
6.739325848228702398e+02,-1.692064400722659911e+02
6.749324848003521993e+02,-1.609318164691781021e+02
6.759323847778342724e+02,-1.589087636903301188e+02
6.769322847553162319e+02,-1.640944541991150345e+02
6.779321847327983050e+02,-1.820230764996378809e+02
6.789320847102802645e+02,-1.729645071990650251e+02
6.799319846877623377e+02,-1.862378478588692303e+02
6.809318846652442971e+02,-1.806624061938984767e+02
6.819317846427262566e+02,-1.785422453243438383e+02
6.829316846202083298e+02,-1.874598385896468926e+02
6.839315845976902892e+02,-1.729039932297293092e+02
6.849314845751722487e+02,-1.711492346061189096e+02
6.859313845526543219e+02,-1.719638099092168773e+02
6.869312845301362813e+02,-1.713445759525322956e+02
6.879311845076183545e+02,-1.567955536346705117e+02
6.889310844851003139e+02,-1.558232275806042537e+02
6.899309844625822734e+02,-1.647108330873945761e+02
6.909308844400643466e+02,-1.703970428900204297e+02
6.919307844175463060e+02,-1.745424638549918654e+02
6.929306843950282655e+02,-1.840565706719106629e+02
6.939305843725103387e+02,-1.870008356832030643e+02
6.949304843499924118e+02,-1.735795292189759209e+02
6.959303843274742576e+02,-1.817695478170099364e+02
6.969302843049563307e+02,-1.613269165872940221e+02
6.979301842824384039e+02,-1.514870483847163598e+02
6.989300842599202497e+02,-1.563264220807470224e+02
6.999299842374023228e+02,-1.738503790116157859e+02
7.009298842148843960e+02,-1.756514455974153179e+02
7.019297841923663555e+02,-1.864719279916496362e+02
7.029296841698483149e+02,-1.883362633585929302e+02
7.039295841473303881e+02,-1.764987267619588636e+02
7.049294841248124612e+02,-1.833105020318507172e+02
7.059293841022943070e+02,-1.699796554660845800e+02
7.069292840797763802e+02,-1.686179864953305412e+02
7.079291840572584533e+02,-1.844370090105450970e+02
7.089290840347402991e+02,-1.788679955353236437e+02
7.099289840122223723e+02,-1.690945926746906594e+02
7.109288839897044454e+02,-1.647979471900284807e+02
7.119287839671862912e+02,-1.645399180249735309e+02
7.129286839446683643e+02,-1.716112487591728097e+02
7.139285839221504375e+02,-1.864857102848263537e+02
7.149284838996323970e+02,-1.318888939640718263e+02
7.159283838771143564e+02,-1.260225686164727961e+02
7.169282838545964296e+02,-1.322845352771948626e+02
7.179281838320783891e+02,-1.632595380456716327e+02
7.189280838095603485e+02,-1.311579745644144452e+02
7.199279837870424217e+02,-1.243525809530786432e+02
7.209278837645243811e+02,-1.298055051636937378e+02
7.219277837420064543e+02,-1.762282102023971504e+02
7.229276837194884138e+02,-1.746157452707618631e+02
7.239275836969704869e+02,-1.707362552220243685e+02
7.249274836744524464e+02,-1.727135922654923093e+02
7.259273836519344059e+02,-1.742221268749642888e+02
7.269272836294164790e+02,-1.713466437335445107e+02
7.279271836068984385e+02,-1.638329476853356823e+02
7.289270835843803980e+02,-1.665415036633858392e+02
7.299269835618624711e+02,-1.841591555389203450e+02
7.309268835393444306e+02,-1.875011662873495766e+02
7.319267835168265037e+02,-1.896563501863385852e+02
7.329266834943084632e+02,-1.688619149215501238e+02
7.339265834717904227e+02,-1.682176195983607840e+02
7.349264834492724958e+02,-1.868636589622817041e+02
7.359263834267544553e+02,-1.765160040189697384e+02
7.369262834042364148e+02,-1.871941203885785114e+02
7.379261833817184879e+02,-1.877106126118427483e+02
7.389260833592005611e+02,-1.837089092704434279e+02
7.399259833366824068e+02,-1.716941185089668238e+02
7.409258833141644800e+02,-1.608644341893557623e+02
7.419257832916465532e+02,-1.535675196241668345e+02
7.429256832691283989e+02,-1.690917713196880641e+02
7.439255832466104721e+02,-1.608950194454068594e+02
7.449254832240925452e+02,-1.747044614326067347e+02
7.459253832015745047e+02,-1.848972410151599775e+02
7.469252831790564642e+02,-1.947400517908070583e+02
7.479251831565385373e+02,-1.771640768625869100e+02
7.489250831340206105e+02,-1.699537244260178852e+02
7.499249831115024563e+02,-1.590932365748251414e+02
7.509248830889845294e+02,-1.492691247951941591e+02
7.519247830664666026e+02,-1.499217380383038858e+02
7.529246830439484484e+02,-1.650972028301152363e+02
7.539245830214305215e+02,-1.707821742862307701e+02
7.549244829989125947e+02,-1.686130225614406868e+02
7.559243829763944404e+02,-1.634822427670516447e+02
7.569242829538765136e+02,-1.716622296477486316e+02
7.579241829313585868e+02,-1.766661302284451267e+02
7.589240829088405462e+02,-1.792713738425691190e+02
7.599239828863225057e+02,-1.773601776308037756e+02
7.609238828638045788e+02,-1.691231056860335968e+02
7.619237828412865383e+02,-2.036012561070813831e+02
7.629236828187684978e+02,-1.655571825470809131e+02
7.639235827962505709e+02,-1.618736726907072239e+02
7.649234827737325304e+02,-1.607777928548889577e+02
7.659233827512146036e+02,-1.711690423624159791e+02
7.669232827286965630e+02,-1.685335047461899478e+02
7.679231827061786362e+02,-1.481114356298753023e+02
7.689230826836605956e+02,-1.373257894602667193e+02
7.699229826611425551e+02,-1.391970945874766414e+02
7.709228826386246283e+02,-1.591918376525503902e+02
7.719227826161065877e+02,-1.599016516903753313e+02
7.729226825935885472e+02,-1.679820966226137386e+02
7.739225825710706204e+02,-1.658996300021824766e+02
7.749224825485525798e+02,-1.803179024988882873e+02
7.759223825260346530e+02,-1.791266504286416534e+02
7.769222825035166125e+02,-1.765527819156056921e+02
7.779221824809985719e+02,-1.837059951878028130e+02
7.789220824584806451e+02,-1.697893735825553847e+02
7.799219824359626045e+02,-1.790400009268061581e+02
7.809218824134445640e+02,-1.644981070041150417e+02
7.819217823909266372e+02,-1.595172606381545393e+02
7.829216823684087103e+02,-1.591128061599577563e+02
7.839215823458905561e+02,-1.601409389496018889e+02
7.849214823233726293e+02,-1.716135271911688278e+02
7.859213823008547024e+02,-1.738768865932327117e+02
7.869212822783365482e+02,-1.734969227882653513e+02
7.879211822558186213e+02,-1.838021576507515533e+02
7.889210822333006945e+02,-1.857719248194348438e+02
7.899209822107825403e+02,-1.895895709723539824e+02
7.909208821882646134e+02,-1.805670950776839163e+02
7.919207821657466866e+02,-1.760615202887252906e+02
7.929206821432287597e+02,-1.684136621467199006e+02
7.939205821207106055e+02,-1.722013743608453922e+02
7.949204820981926787e+02,-1.566268546323555029e+02
7.959203820756747518e+02,-1.574781695870802309e+02
7.969202820531565976e+02,-1.748356679477914781e+02
7.979201820306386708e+02,-1.699478217321473039e+02
7.989200820081207439e+02,-1.804246823031837152e+02
7.999199819856025897e+02,-1.672038764738402392e+02
8.009198819630846629e+02,-1.795563914761172555e+02
8.019197819405667360e+02,-1.680654582818134486e+02
8.029196819180486955e+02,-1.848964506271934738e+02
8.039195818955306549e+02,-1.582839593954016948e+02
8.049194818730127281e+02,-1.566308039031930264e+02
8.059193818504946876e+02,-1.698193314048815523e+02
8.069192818279766470e+02,-1.687668560232262394e+02
8.079191818054587202e+02,-1.781872382288335075e+02
8.089190817829406797e+02,-1.754685149130228297e+02
8.099189817604227528e+02,-1.835886485374396955e+02
8.109188817379047123e+02,-1.801119125963159604e+02
8.119187817153866717e+02,-1.865926433877598640e+02
8.129186816928687449e+02,-1.735551435198279364e+02
8.139185816703507044e+02,-1.716539387598481312e+02
8.149184816478327775e+02,-1.748438762390042882e+02
8.159183816253147370e+02,-1.821274679784092996e+02
8.169182816027966965e+02,-1.668188169862922905e+02
8.179181815802787696e+02,-1.620215793434252305e+02
8.189180815577607291e+02,-1.656971152599452921e+02
8.199179815352428022e+02,-1.795350996399861572e+02
8.209178815127247617e+02,-1.706688932760711452e+02
8.219177814902067212e+02,-1.825524905130351101e+02
8.229176814676887943e+02,-1.715110119484672282e+02
8.239175814451707538e+02,-1.886837127866296271e+02
8.249174814226527133e+02,-1.695842222536682868e+02
8.259173814001347864e+02,-1.520370709901033877e+02
8.269172813776168596e+02,-1.488329826619607275e+02
8.279171813550987054e+02,-1.549990082534762337e+02
8.289170813325807785e+02,-1.827453650064551312e+02
8.299169813100628517e+02,-1.688072493498650033e+02
8.309168812875446974e+02,-1.848520159788670867e+02
8.319167812650267706e+02,-1.783501092004327404e+02
8.329166812425088438e+02,-2.026641136547261794e+02
8.339165812199906895e+02,-1.713244830797648603e+02
8.349164811974727627e+02,-1.617690282670725139e+02
8.359163811749548358e+02,-1.595937643677245319e+02
8.369162811524369090e+02,-1.629559969875446086e+02
8.379161811299187548e+02,-1.827354957973324474e+02
8.389160811074008279e+02,-1.697601823647621018e+02
8.399159810848829011e+02,-1.756923211473865365e+02
8.409158810623647469e+02,-1.775190610350846327e+02
8.419157810398468200e+02,-1.767576185844238239e+02
8.429156810173288932e+02,-1.877672869962035520e+02
8.439155809948107390e+02,-1.728086018005413109e+02
8.449154809722928121e+02,-1.751342101738615042e+02
8.459153809497748853e+02,-1.729809722427884822e+02
8.469152809272568447e+02,-1.684194807291062830e+02
8.479151809047388042e+02,-1.526030192151259826e+02
8.489150808822208774e+02,-1.509127002720333905e+02
8.499149808597028368e+02,-1.581250720666451457e+02
8.509148808371847963e+02,-1.677748956518624652e+02
8.519147808146668694e+02,-1.810804832859112423e+02
8.529146807921488289e+02,-1.802616142724218093e+02
8.539145807696309021e+02,-1.841379177833617860e+02
8.549144807471128615e+02,-1.739784818817648500e+02
8.559143807245948210e+02,-1.783343799605736422e+02
8.569142807020768942e+02,-1.663003811734723740e+02
8.579141806795588536e+02,-1.536119307809285601e+02
8.589140806570409268e+02,-1.595743877996607694e+02
8.599139806345228862e+02,-1.673974188184232332e+02
8.609138806120048457e+02,-1.766956418132436397e+02
8.619137805894869189e+02,-1.809747651217524549e+02
8.629136805669688783e+02,-1.841718512930511054e+02
8.639135805444509515e+02,-1.777697435785380264e+02
8.649134805219329110e+02,-1.864114810280395886e+02
8.659133804994148704e+02,-1.666797821429977944e+02
8.669132804768969436e+02,-1.663306831783486643e+02
8.679131804543789031e+02,-1.769823085262839584e+02
8.689130804318608625e+02,-1.777446032784951058e+02
8.699129804093429357e+02,-1.860348212870768521e+02
8.709128803868250088e+02,-1.723195596950652941e+02
8.719127803643068546e+02,-1.662175728495890041e+02
8.729126803417889278e+02,-1.862919859603025543e+02
8.739125803192710009e+02,-1.756498586762326113e+02
8.749124802967528467e+02,-1.168868640855790204e+02
8.759123802742349199e+02,-1.109468357307290773e+02
8.769122802517169930e+02,-1.170539971296085326e+02
8.779121802291988388e+02,-1.668036314550072348e+02
8.789120802066809119e+02,-1.345835092334582157e+02
8.799119801841629851e+02,-1.275781108990373980e+02
8.809118801616450583e+02,-1.329365011793509836e+02
